model,model_config_id,fold,asset,regime_dimension,regime_value,n_seeds,n_per_seed,all_seed_cells_reportable,sample_size_status,mae_mean,mae_std,mae_min,mae_max,rmse_mean,rmse_std,rmse_min,rmse_max,directional_accuracy_mean,directional_accuracy_std,directional_accuracy_min,directional_accuracy_max,actual_positive_direction_balance_mean,actual_positive_direction_balance_std,actual_positive_direction_balance_min,actual_positive_direction_balance_max,matched_baseline_mae_mean,matched_baseline_mae_std,matched_baseline_mae_min,matched_baseline_mae_max,mae_skill_mean,mae_skill_std,mae_skill_min,mae_skill_max,matched_direction_persistence_da_mean,matched_direction_persistence_da_std,matched_direction_persistence_da_min,matched_direction_persistence_da_max,da_difference_mean,da_difference_std,da_difference_min,da_difference_max
lstm_seed_mean,LSTM_63,D2,MSFT,volatility,high_volatility,3,144,True,reportable,0.010942397071196834,4.3689670904628742e-05,0.010904528606217925,0.011003612097620864,0.013750334346174556,5.9449909461015211e-05,0.01366628263916886,0.013794069150951077,0.53703703703703709,0.013094570021973107,0.52777777777777779,0.55555555555555558,0.54166666666666663,0,0.54166666666666663,0.54166666666666663,0.010699905945041591,0,0.010699905945041591,0.010699905945041591,-0.02266292128180954,0.0040831827054399819,-0.028384002078075454,-0.019123781295587783,0.47222222222222215,5.5511151231257827e-17,0.47222222222222221,0.47222222222222221,0.064814814814814839,0.013094570021973107,0.05555555555555558,0.08333333333333337
lstm_seed_mean,LSTM_63,D2,MSFT,volatility,low_volatility,3,108,True,reportable,0.010261352439897209,0.00012190056200387902,0.01009421831849203,0.010381515396843524,0.01335271175323941,0.00011033330555241062,0.013202671281517855,0.013464827138451048,0.49691358024691362,0.017459426695964161,0.47222222222222221,0.5092592592592593,0.5092592592592593,0,0.5092592592592593,0.5092592592592593,0.0093745160670044916,0,0.0093745160670044916,0.0093745160670044916,-0.094600763021156567,0.01300339784289588,-0.10741880675668902,-0.076772203102907444,0.52777777777777779,0,0.52777777777777779,0.52777777777777779,-0.030864197530864185,0.017459426695964161,-0.05555555555555558,-0.01851851851851849
lstm_seed_mean,LSTM_63,D2,NVDA,transition,stable,3,200,True,reportable,0.021307654681668498,0.00039222437123432571,0.021030122010275799,0.021862343664400891,0.027876107335246137,0.00044244850024202859,0.027522760239182896,0.028499994909586622,0.47999999999999998,0.021602468994692862,0.45000000000000001,0.5,0.54000000000000004,0,0.54000000000000004,0.54000000000000004,0.020627076604409714,0,0.020627076604409714,0.020627076604409714,-0.032994402954478273,0.019015024705462829,-0.05988570671847393,-0.019539628110942342,0.48999999999999999,0,0.48999999999999999,0.48999999999999999,-0.0099999999999999898,0.021602468994692862,-0.03999999999999998,0.010000000000000009
lstm_seed_mean,LSTM_63,D2,NVDA,transition,transition,3,52,True,reportable,0.024327315944338096,0.00035376567363337388,0.023963024347979416,0.02480643640874125,0.030933463217150101,0.00027930827972885822,0.030615913113066121,0.031295686349140837,0.48717948717948723,0.01813094310734736,0.46153846153846156,0.5,0.51923076923076927,0,0.51923076923076927,0.51923076923076927,0.024057880641101412,0,0.024057880641101412,0.024057880641101412,-0.011199461301523458,0.014704772997708934,-0.031114784332289647,0.0039428366337448395,0.46153846153846151,5.5511151231257827e-17,0.46153846153846156,0.46153846153846156,0.025641025641025623,0.01813094310734736,0,0.038461538461538436
lstm_seed_mean,LSTM_63,D2,NVDA,trend,negative_trend,3,2,False,descriptive_low_n,0.02181756406592103,0.002900376194635239,0.01798460946298415,0.02499880117244295,0.023454379510409417,0.0030743585625158908,0.019395019615666306,0.026832658282519285,0.66666666666666663,0.23570226039551584,0.5,1,1,0,1,1,0.024336179130442653,3.4694469519536142e-18,0.024336179130442649,0.024336179130442649,0.10349262515786743,0.11917960412310967,-0.027227858508462877,0.26099288772546814,0,0,0,0,0.66666666666666663,0.23570226039551584,0.5,1
lstm_seed_mean,LSTM_63,D2,NVDA,trend,positive_trend,3,250,True,reportable,0.021931664949229757,0.00028500193273604005,0.021680841755633437,0.022330307120196558,0.028570756721810014,0.00031775690112737171,0.028280702113153845,0.029013030414373669,0.47999999999999998,0.018184242262647799,0.45600000000000002,0.5,0.53200000000000003,0,0.53200000000000003,0.53200000000000003,0.021311011023833325,3.4694469519536142e-18,0.021311011023833322,0.021311011023833322,-0.029123626500043704,0.013373459026289553,-0.047829551363062883,-0.017353974027159547,0.48799999999999999,0,0.48799999999999999,0.48799999999999999,-0.007999999999999988,0.018184242262647799,-0.031999999999999973,0.012000000000000011
lstm_seed_mean,LSTM_63,D2,NVDA,volatility,high_volatility,3,144,True,reportable,0.022830078982144713,0.00032314821474084429,0.022446515860291685,0.023237027110411652,0.029331230938984054,0.00040240675453182538,0.028859313706077031,0.029842629908514759,0.49074074074074076,0.025567965317563127,0.45833333333333331,0.52083333333333337,0.55555555555555558,0,0.55555555555555558,0.55555555555555558,0.022279469343911045,3.4694469519536142e-18,0.022279469343911042,0.022279469343911042,-0.024713768076534286,0.014504304826683837,-0.042979379433124132,-0.0074977780575504749,0.50694444444444442,0,0.50694444444444442,0.50694444444444442,-0.016203703703703665,0.025567965317563127,-0.048611111111111105,0.013888888888888951
lstm_seed_mean,LSTM_63,D2,NVDA,volatility,low_volatility,3,108,True,reportable,0.020731666592689286,0.00023267699827828693,0.02047958484078213,0.021040871250702132,0.027437085042249287,0.00021786264136872444,0.027180868339449452,0.027713385656136225,0.46913580246913583,0.0043648566739910273,0.46296296296296297,0.47222222222222221,0.5092592592592593,0,0.5092592592592593,0.5092592592592593,0.020075754895333569,0,0.020075754895333569,0.020075754895333569,-0.032671832305951089,0.011589950140921996,-0.04807372676147259,-0.020115305628802371,0.45370370370370372,0,0.45370370370370372,0.45370370370370372,0.015432098765432075,0.0043648566739910273,0.0092592592592592449,0.01851851851851849
lstm_seed_mean,LSTM_21,D3,AAPL,transition,stable,3,194,True,reportable,0.017992507330344912,0.00060602262488074514,0.017478032435044366,0.018843362347967758,0.022876843212846703,0.00051211600688396287,0.022277704641766361,0.023528788627321592,0.47594501718213061,0.0048598404205261085,0.46907216494845361,0.47938144329896909,0.4484536082474227,0,0.4484536082474227,0.4484536082474227,0.017110429281352615,0,0.017110429281352615,0.017110429281352615,-0.051552070055519206,0.035418317969450684,-0.10127934478556533,-0.021484157273153448,0.51030927835051543,0,0.51030927835051543,0.51030927835051543,-0.034364261168384834,0.0048598404205261085,-0.04123711340206182,-0.030927835051546337
lstm_seed_mean,LSTM_21,D3,AAPL,transition,transition,3,57,True,reportable,0.019866687864733647,0.00065259172478185237,0.019011546253372699,0.020594863988513918,0.025342856280681097,0.0011419949931629678,0.024304423671289783,0.026933273842577512,0.47953216374269009,0.029818827564870101,0.43859649122807015,0.50877192982456143,0.54385964912280704,0,0.54385964912280704,0.54385964912280704,0.018209435665665723,0,0.018209435665665723,0.018209435665665723,-0.091010629296585391,0.035838108152485365,-0.13099957443195076,-0.044049173320586332,0.50877192982456143,0,0.50877192982456143,0.50877192982456143,-0.029239766081871382,0.029818827564870101,-0.07017543859649128,0
lstm_seed_mean,LSTM_21,D3,AAPL,trend,negative_trend,3,196,True,reportable,0.018979631301172677,0.00054513227254230571,0.018376383665893614,0.019696974988133331,0.024050300193297725,0.0005959050468819974,0.023400849822495434,0.024840122034511112,0.48809523809523808,0.012726725805353513,0.47448979591836737,0.50510204081632648,0.48979591836734687,5.5511151231257827e-17,0.48979591836734693,0.48979591836734693,0.018004695023122855,0,0.018004695023122855,0.018004695023122855,-0.054149002623912278,0.030277228902917234,-0.093991037495338547,-0.02064398437704229,0.5,0,0.5,0.5,-0.011904761904761918,0.012726725805353513,-0.025510204081632626,0.0051020408163264808
lstm_seed_mean,LSTM_21,D3,AAPL,trend,positive_trend,3,55,True,reportable,0.016417089006307031,0.00084910200469430291,0.015768763827964574,0.017616589912307381,0.021224897015245037,0.00092769111014140491,0.020280791742128094,0.022485882550539311,0.43636363636363634,0.014845392380504115,0.41818181818181815,0.45454545454545453,0.40000000000000008,5.5511151231257827e-17,0.40000000000000002,0.40000000000000002,0.015062561618059524,0,0.015062561618059524,0.015062561618059524,-0.089926761635515565,0.056371686717368003,-0.16956135078549051,-0.046884602221864746,0.54545454545454541,0,0.54545454545454541,0.54545454545454541,-0.10909090909090907,0.014845392380504115,-0.12727272727272726,-0.090909090909090884
lstm_seed_mean,LSTM_21,D3,AAPL,volatility,high_volatility,3,251,True,reportable,0.018418118049309682,0.00060028536587442547,0.017826280592991437,0.019241113716538,0.023460938530773388,0.00066086679905004084,0.022753803906506505,0.024343739115200033,0.47675962815405049,0.0067716062597513683,0.47011952191235062,0.48605577689243029,0.47011952191235062,0,0.47011952191235062,0.47011952191235062,0.017360004436355988,0,0.017360004436355988,0.017360004436355988,-0.060951229409697216,0.034578641271386115,-0.10835880181243041,-0.026859218748755298,0.50996015936254979,0,0.50996015936254979,0.50996015936254979,-0.033200531208499307,0.0067716062597513683,-0.039840637450199168,-0.023904382470119501
lstm_seed_mean,LSTM_21,D3,AAPL,volatility,low_volatility,3,0,False,descriptive_low_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_seed_mean,LSTM_21,D3,GOOGL,transition,stable,3,194,True,reportable,0.019410889694150751,0.00023696746783113815,0.019078474715729914,0.019613915423495071,0.025285832614880693,0.00029004420919568241,0.024887428287020216,0.025569556720272626,0.48453608247422686,0.0084174905250281179,0.47422680412371132,0.49484536082474229,0.43814432989690721,0,0.43814432989690721,0.43814432989690721,0.018985328584250206,0,0.018985328584250206,0.018985328584250206,-0.02241526176447543,0.012481610037959608,-0.033109084020085167,-0.0049062164537398978,0.52061855670103097,0,0.52061855670103097,0.52061855670103097,-0.036082474226804162,0.0084174905250281179,-0.046391752577319645,-0.025773195876288679
lstm_seed_mean,LSTM_21,D3,GOOGL,transition,transition,3,57,True,reportable,0.019312731588851832,0.00026940105489236746,0.018947681018115205,0.019589697083714445,0.024464354055561115,0.00036305468027509816,0.024196141715993495,0.02497761673258465,0.49122807017543857,0,0.49122807017543857,0.49122807017543857,0.49122807017543857,0,0.49122807017543857,0.49122807017543857,0.017983269352253469,0,0.017983269352253469,0.017983269352253469,-0.073927727520344932,0.01498064949233549,-0.089329014652148153,-0.053628272310834557,0.49122807017543857,0,0.49122807017543857,0.49122807017543857,0,0,0,0
lstm_seed_mean,LSTM_21,D3,GOOGL,trend,negative_trend,3,196,True,reportable,0.020537964426234841,0.00014959341032820162,0.020345630854975014,0.020710440651944363,0.026180981806933623,0.00029935595625286201,0.025813847566807283,0.026547114860596792,0.49659863945578236,0.0048102502121533898,0.48979591836734693,0.5,0.47448979591836737,0,0.47448979591836737,0.47448979591836737,0.020068293172923479,0,0.020068293172923479,0.020068293172923479,-0.023403647199307025,0.0074542169101873088,-0.031998111323552125,-0.013819694563049545,0.52040816326530615,0,0.52040816326530615,0.52040816326530615,-0.023809523809523836,0.0048102502121533898,-0.030612244897959218,-0.020408163265306145
lstm_seed_mean,LSTM_21,D3,GOOGL,trend,positive_trend,3,55,True,reportable,0.015292677703414028,0.00028552339798688285,0.014896854493924963,0.015559715325831327,0.020805726848615161,0.00027526439221945586,0.020416492044337584,0.02100562902039586,0.44848484848484849,0.017141982574219339,0.43636363636363634,0.47272727272727272,0.36363636363636359,5.5511151231257827e-17,0.36363636363636365,0.36363636363636365,0.014087538845999751,0,0.014087538845999751,0.014087538845999751,-0.08554644431425884,0.020267798449972639,-0.10450203516206158,-0.057449044632449819,0.49090909090909091,0,0.49090909090909091,0.49090909090909091,-0.042424242424242441,0.017141982574219339,-0.054545454545454564,-0.018181818181818188
lstm_seed_mean,LSTM_21,D3,GOOGL,volatility,high_volatility,3,251,True,reportable,0.019388598809680479,0.00017141444914896151,0.019151675875462057,0.019551501389473362,0.025101873844812928,0.00028856902528172454,0.024732138666878994,0.025436341056696159,0.48605577689243029,0.0065059488520137479,0.47808764940239046,0.49402390438247012,0.45019920318725098,0,0.45019920318725098,0.45019920318725098,0.018757769316426243,0,0.018757769316426243,0.018757769316426243,-0.033630304468123283,0.0091383173690516278,-0.04231484350071657,-0.020999648326566644,0.51394422310756971,0,0.51394422310756971,0.51394422310756971,-0.027888446215139417,0.0065059488520137479,-0.035856573705179251,-0.019920318725099584
lstm_seed_mean,LSTM_21,D3,GOOGL,volatility,low_volatility,3,0,False,descriptive_low_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_seed_mean,LSTM_21,D3,MSFT,transition,stable,3,194,True,reportable,0.018286338902622889,0.00040281150974867474,0.017786155647585063,0.018772541101937802,0.023555783417995978,0.00057724587979436062,0.022965280126528868,0.02433919344549126,0.50171821305841924,0.014780627606602467,0.4845360824742268,0.52061855670103097,0.4484536082474227,0,0.4484536082474227,0.4484536082474227,0.016887983922625877,0,0.016887983922625877,0.016887983922625877,-0.082801771153011725,0.0238519595704378,-0.11159160193106699,-0.05318407034695527,0.5,0,0.5,0.5,0.0017182130584192563,0.014780627606602467,-0.015463917525773196,0.020618556701030966
lstm_seed_mean,LSTM_21,D3,MSFT,transition,transition,3,57,True,reportable,0.02120183440785511,0.00074589508109589747,0.02014779572054292,0.021764784827775115,0.026271423434952423,0.0007855479016202555,0.025170425237223789,0.026950298875323665,0.47368421052631576,0.014324501419784667,0.45614035087719296,0.49122807017543857,0.50877192982456143,0,0.50877192982456143,0.50877192982456143,0.018201322357462277,0,0.018201322357462277,0.018201322357462277,-0.16485132186907644,0.040980268710536331,-0.19578041640759514,-0.10694131584800037,0.52631578947368418,0,0.52631578947368418,0.52631578947368418,-0.052631578947368418,0.014324501419784667,-0.070175438596491224,-0.035087719298245612
lstm_seed_mean,LSTM_21,D3,MSFT,trend,negative_trend,3,196,True,reportable,0.019684676717128754,0.00020218238035377663,0.019474128724013755,0.01995748796129022,0.024960753999316795,0.00018028216034625874,0.024708572578928459,0.025119339084668256,0.50510204081632659,0.014430750636460144,0.48469387755102039,0.51530612244897955,0.48979591836734687,5.5511151231257827e-17,0.48979591836734693,0.48979591836734693,0.018361954676141084,0,0.018361954676141084,0.018361954676141084,-0.072036014918736679,0.011010939952732023,-0.086893433367544404,-0.060569480073806803,0.5,0,0.5,0.5,0.005102040816326499,0.014430750636460144,-0.015306122448979609,0.015306122448979553
lstm_seed_mean,LSTM_21,D3,MSFT,trend,positive_trend,3,55,True,reportable,0.016324684941806288,0.00060095320382798345,0.015819664694798199,0.017169168918086442,0.021292007794530832,0.00073809531362921052,0.020569538131758248,0.022305703527260686,0.46060606060606063,0.037360084866478634,0.41818181818181815,0.50909090909090904,0.36363636363636359,5.5511151231257827e-17,0.36363636363636365,0.36363636363636365,0.012996384342565779,0,0.012996384342565779,0.012996384342565779,-0.25609434989850605,0.046240030148980781,-0.32107272803974807,-0.2172358309676643,0.52727272727272723,0,0.52727272727272723,0.52727272727272723,-0.066666666666666652,0.037360084866478634,-0.10909090909090907,-0.018181818181818188
lstm_seed_mean,LSTM_21,D3,MSFT,volatility,high_volatility,3,251,True,reportable,0.018948423539269246,0.00019450865270211171,0.018673349753468516,0.019087070944630538,0.024205921152614718,0.00027273887629941928,0.023863112441519264,0.024530431297293393,0.4953519256308101,0.01466847412641069,0.47808764940239046,0.51394422310756971,0.46215139442231074,0,0.46215139442231074,0.46215139442231074,0.017186232093086729,0,0.017186232093086729,0.017186232093086729,-0.10253506624592672,0.011317701963326441,-0.11060241949766492,-0.086529592544021927,0.50597609561752988,0,0.50597609561752988,0.50597609561752988,-0.010624169986719778,0.01466847412641069,-0.027888446215139417,0.0079681274900398336
lstm_seed_mean,LSTM_21,D3,MSFT,volatility,low_volatility,3,0,False,descriptive_low_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_seed_mean,LSTM_21,D3,NVDA,transition,stable,3,194,True,reportable,0.032612098401472257,0.00024762681184842727,0.032280479172850651,0.032875376330253114,0.040814602987988245,0.00026444828180405028,0.040445192792410926,0.041049819680250996,0.5,0.0084174905250280953,0.48969072164948452,0.51030927835051543,0.46907216494845355,5.5511151231257827e-17,0.46907216494845361,0.46907216494845361,0.031947087369258241,0,0.031947087369258241,0.031947087369258241,-0.020816014446873643,0.0077511545571041264,-0.02905707647978395,-0.010435749579888798,0.58247422680412375,0,0.58247422680412375,0.58247422680412375,-0.082474226804123765,0.0084174905250280953,-0.092783505154639234,-0.072164948453608324
lstm_seed_mean,LSTM_21,D3,NVDA,transition,transition,3,57,True,reportable,0.034825197038735024,0.00029474118066293205,0.034431365838960899,0.035140355122236157,0.043216348814117372,3.0218816416974296e-05,0.043185568050336298,0.043257413574953746,0.46198830409356723,0.029818827564870084,0.42105263157894735,0.49122807017543857,0.54385964912280704,0,0.54385964912280704,0.54385964912280704,0.032329553570205782,0,0.032329553570205782,0.032329553570205782,-0.077193873497503951,0.0091167723681331754,-0.086942170294016963,-0.065012103065106963,0.47368421052631576,0,0.47368421052631576,0.47368421052631576,-0.011695906432748537,0.029818827564870084,-0.052631578947368418,0.017543859649122806
lstm_seed_mean,LSTM_21,D3,NVDA,trend,negative_trend,3,196,True,reportable,0.033846603695008602,0.00035678418903682685,0.033414947325312382,0.03428869946524072,0.041919359641817165,0.00016525154709620351,0.041726091465603236,0.04212978155780453,0.48979591836734698,0.0041657988822843212,0.48469387755102039,0.49489795918367346,0.50510204081632648,0,0.50510204081632648,0.50510204081632648,0.032799896831423592,0,0.032799896831423592,0.032799896831423592,-0.031911894996639788,0.01087760095315346,-0.045390466972164312,-0.018751598428795813,0.5714285714285714,0,0.5714285714285714,0.5714285714285714,-0.081632653061224469,0.0041657988822843212,-0.086734693877551006,-0.076530612244897933
lstm_seed_mean,LSTM_21,D3,NVDA,trend,positive_trend,3,55,True,reportable,0.03050634539766961,0.0002790139210604936,0.030186148269988802,0.030866139984973295,0.039357346446676121,0.00064944407373730413,0.038790201570608446,0.040266559695823968,0.49696969696969689,0.0085709912871096434,0.49090909090909091,0.50909090909090904,0.41818181818181815,0,0.41818181818181815,0.41818181818181815,0.029304358621432807,3.4694469519536142e-18,0.029304358621432804,0.029304358621432804,-0.041017337788027484,0.0095212430568750537,-0.053295190101796841,-0.030090733598621355,0.50909090909090904,0,0.50909090909090904,0.50909090909090904,-0.012121212121212088,0.0085709912871096434,-0.018181818181818132,0
lstm_seed_mean,LSTM_21,D3,NVDA,volatility,high_volatility,3,251,True,reportable,0.033114674586029937,0.00025832503370172203,0.032768927539258162,0.033389734063890696,0.041372453314590281,0.00019504017531961148,0.041100714922246206,0.041549306526887493,0.49136786188579018,0.0049690005136440079,0.48605577689243029,0.49800796812749004,0.48605577689243029,0,0.48605577689243029,0.48605577689243029,0.032033942243577009,0,0.032033942243577009,0.032033942243577009,-0.033737100923618701,0.0080641037477526961,-0.042323601947104494,-0.022943953950236073,0.55776892430278879,0,0.55776892430278879,0.55776892430278879,-0.066401062416998613,0.0049690005136440079,-0.071713147410358502,-0.059760956175298752
lstm_seed_mean,LSTM_21,D3,NVDA,volatility,low_volatility,3,0,False,descriptive_low_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_seed_mean,LSTM_63,D4,AAPL,transition,stable,3,247,True,reportable,0.010188087436721739,0.0003070491671736079,0.0099641172272127952,0.010622247642209334,0.013250668280949346,0.00040794310563192228,0.012938489937812183,0.013826917990534085,0.52496626180836703,0.010098940315179324,0.51417004048582993,0.53846153846153844,0.5587044534412956,0,0.5587044534412956,0.5587044534412956,0.009879713355656454,0,0.009879713355656454,0.009879713355656454,-0.031212857090507546,0.031078752603466216,-0.075157472673815562,-0.0085431498382508853,0.49797570850202427,0,0.49797570850202427,0.49797570850202427,0.026990553306342795,0.010098940315179324,0.016194331983805654,0.040485829959514164
lstm_seed_mean,LSTM_63,D4,AAPL,transition,transition,3,3,False,descriptive_low_n,0.0068369784563014997,0.00057688008264785513,0.0061361713620112987,0.0075490973709361336,0.0095236730257690846,0.00041648151894842385,0.0092032128317704517,0.010111880028085905,0.44444444444444442,0.15713484026367722,0.33333333333333331,0.66666666666666663,0.66666666666666663,0,0.66666666666666663,0.66666666666666663,0.0060244155246354002,0,0.0060244155246354002,0.0060244155246354002,-0.13487830119674152,0.095757020791285508,-0.25308377884392486,-0.018550486253628984,0.66666666666666663,0,0.66666666666666663,0.66666666666666663,-0.22222222222222221,0.15713484026367722,-0.33333333333333331,0
lstm_seed_mean,LSTM_63,D4,AAPL,trend,negative_trend,3,53,True,reportable,0.010352703828931954,0.00054921788412961355,0.0096450446884859542,0.01098379560732465,0.012961125734350107,0.00047139238162985722,0.012397759015417946,0.013551483066136032,0.61006289308176098,0.017788849841171003,0.58490566037735847,0.62264150943396224,0.62264150943396224,0,0.62264150943396224,0.62264150943396224,0.010492038078540435,0,0.010492038078540435,0.010492038078540435,0.013279998467930007,0.052346158107540591,-0.046869590550764118,0.080727250865287314,0.50943396226415094,0,0.50943396226415094,0.50943396226415094,0.10062893081761004,0.017788849841171003,0.07547169811320753,0.1132075471698113
lstm_seed_mean,LSTM_63,D4,AAPL,trend,positive_trend,3,197,True,reportable,0.010092767661450661,0.00028943437810531115,0.0097806806907887057,0.010478179150001562,0.013278595621710741,0.00039982762809965004,0.012951984373771016,0.013841634929309003,0.50084602368866327,0.00862778259491165,0.49238578680203043,0.51269035532994922,0.54314720812182737,0,0.54314720812182737,0.54314720812182737,0.0096562661282152649,0,0.0096562661282152649,0.0096562661282152649,-0.045203966775517156,0.029973736666142031,-0.085117063974106566,-0.012884334474782655,0.49746192893401014,0,0.49746192893401014,0.49746192893401014,0.0033840947546531219,0.00862778259491165,-0.0050761421319797106,0.015228426395939076
lstm_seed_mean,LSTM_63,D4,AAPL,volatility,high_volatility,3,135,True,reportable,0.010909346862158753,0.00043245763805922869,0.010555581108630212,0.01151827922312181,0.013962899761196267,0.00056198086854377391,0.013488476376488496,0.014752312127169478,0.52098765432098759,0.0069837706783856647,0.51111111111111107,0.52592592592592591,0.59259259259259256,0,0.59259259259259256,0.59259259259259256,0.010520003799676223,1.7347234759768071e-18,0.010520003799676225,0.010520003799676225,-0.037009783446514621,0.041108125652249181,-0.094893066813940719,-0.0033818722532288348,0.49629629629629629,0,0.49629629629629629,0.49629629629629629,0.024691358024691339,0.0069837706783856647,0.014814814814814781,0.029629629629629617
lstm_seed_mean,LSTM_63,D4,AAPL,volatility,low_volatility,3,115,True,reportable,0.0092539713551977563,0.00017986603113780218,0.0090541837810419329,0.0094902153444962577,0.012270460365839753,0.00019940616724766405,0.012075180437365558,0.012544292104731458,0.52753623188405796,0.022823211229019716,0.4956521739130435,0.54782608695652169,0.52173913043478259,0,0.52173913043478259,0.52173913043478259,0.0090274950649109585,0,0.0090274950649109585,0.0090274950649109585,-0.025087390096405555,0.019924245856076446,-0.051256774582336906,-0.0029563811377433247,0.5043478260869565,0,0.5043478260869565,0.5043478260869565,0.023188405797101463,0.022823211229019716,-0.0086956521739129933,0.043478260869565188
lstm_seed_mean,LSTM_63,D4,GOOGL,transition,stable,3,247,True,reportable,0.013905474322639028,0.00017451291405091993,0.013754219819153469,0.014149991160020822,0.019360047235081574,0.00027382449111274085,0.019044513958026598,0.019712233114433982,0.55330634278002699,0.022501122807736907,0.52226720647773284,0.5748987854251012,0.54655870445344135,0,0.54655870445344135,0.54655870445344135,0.013926413200489882,1.7347234759768071e-18,0.013926413200489884,0.013926413200489884,0.0015035370234541823,0.012531073977094144,-0.016054238540263333,0.012364517615372606,0.50202429149797567,0,0.50202429149797567,0.50202429149797567,0.051282051282051322,0.022501122807736907,0.020242914979757165,0.072874493927125528
lstm_seed_mean,LSTM_63,D4,GOOGL,transition,transition,3,3,False,descriptive_low_n,0.011096536689388857,0.00039293972789771538,0.010672243146901133,0.01161946262176311,0.013506219312062561,0.00059915247345092466,0.012800550443369191,0.014265254577872337,0.66666666666666663,0.27216552697590868,0.33333333333333331,1,0.33333333333333331,0,0.33333333333333331,0.33333333333333331,0.011960618653699502,0,0.011960618653699502,0.011960618653699502,0.072243918924994488,0.03285279292607296,0.028523276413538134,0.10771813265694785,0.66666666666666663,0,0.66666666666666663,0.66666666666666663,1.8503717077085941e-17,0.27216552697590868,-0.33333333333333331,0.33333333333333337
lstm_seed_mean,LSTM_63,D4,GOOGL,trend,negative_trend,3,53,True,reportable,0.013427950447473349,0.0007421967624564905,0.012664076199159267,0.014433310502611671,0.020488913169207632,0.00099969929542447107,0.019768109995449531,0.021902609639029468,0.58490566037735847,0.055545665825961293,0.50943396226415094,0.64150943396226412,0.62264150943396224,0,0.62264150943396224,0.62264150943396224,0.01376380905651913,0,0.01376380905651913,0.01376380905651913,0.024401574278357579,0.053923790965768603,-0.048642163179053677,0.079900327942938332,0.43396226415094336,5.5511151231257827e-17,0.43396226415094341,0.43396226415094341,0.15094339622641506,0.055545665825961293,0.07547169811320753,0.20754716981132071
lstm_seed_mean,LSTM_63,D4,GOOGL,trend,positive_trend,3,197,True,reportable,0.013991169512913293,8.4777414225961642e-05,0.013874457143359357,0.014073284528450412,0.018962840458334771,0.00014329600492349277,0.018772755741801001,0.019118722507147856,0.54653130287648055,0.014555541907009516,0.52791878172588835,0.56345177664974622,0.52284263959390864,0,0.52284263959390864,0.52284263959390864,0.013940223535464903,0,0.013940223535464903,0.013940223535464903,-0.0036546026194472412,0.0060814960398792818,-0.0095451118590021977,0.0047177430073651605,0.52284263959390864,0,0.52284263959390864,0.52284263959390864,0.023688663282571909,0.014555541907009516,0.0050761421319797106,0.040609137055837574
lstm_seed_mean,LSTM_63,D4,GOOGL,volatility,high_volatility,3,135,True,reportable,0.015776682549558014,0.00019111724806177995,0.015521487417579256,0.015981385804188505,0.02182878137454999,0.00036057985423630325,0.021366586042232336,0.022246449008842598,0.55555555555555558,0.0060481228216868682,0.54814814814814816,0.562962962962963,0.57037037037037042,0,0.57037037037037042,0.57037037037037042,0.015679415496686517,0,0.015679415496686517,0.015679415496686517,-0.0062034871702999856,0.012189054375283795,-0.019259028346165108,0.010072319286432263,0.52592592592592591,0,0.52592592592592591,0.52592592592592591,0.029629629629629672,0.0060481228216868682,0.022222222222222254,0.03703703703703709
lstm_seed_mean,LSTM_63,D4,GOOGL,volatility,low_volatility,3,115,True,reportable,0.011635561944084126,0.00022589346418654325,0.011364909069807168,0.011917864746593067,0.015824300985095411,0.00018236859438423028,0.015640013857227665,0.01607270121993716,0.55362318840579705,0.053289206698116612,0.48695652173913045,0.61739130434782608,0.5130434782608696,0,0.5130434782608696,0.5130434782608696,0.01181725934286452,0,0.01181725934286452,0.01181725934286452,0.015375595432802794,0.01911555443038845,-0.0085134294517530407,0.038278780208922947,0.47826086956521746,5.5511151231257827e-17,0.47826086956521741,0.47826086956521741,0.075362318840579701,0.053289206698116612,0.0086956521739130488,0.13913043478260867
lstm_seed_mean,LSTM_63,D4,MSFT,transition,stable,3,247,True,reportable,0.012198656539704859,9.4501466195791073e-05,0.012069693264475037,0.012293505032626651,0.016008975931271447,6.8641854897476766e-05,0.015911933937329606,0.016059663705686743,0.53441295546558709,0.0099169625213893879,0.52226720647773284,0.54655870445344135,0.5587044534412956,0,0.5587044534412956,0.5587044534412956,0.012096807120631574,0,0.012096807120631574,0.012096807120631574,-0.0084195290590010075,0.0078120999411998085,-0.016260316464796976,0.0022414060078954634,0.51821862348178138,0,0.51821862348178138,0.51821862348178138,0.01619433198380571,0.0099169625213893879,0.0040485829959514552,0.028340080971659964
