model,model_config_id,seed,fold,asset,regime_dimension,regime_value,n,mae,rmse,directional_accuracy,actual_positive_direction_balance,sample_size_status,matched_baseline_mae,mae_skill,matched_direction_persistence_da,da_difference
lstm,LSTM_63,1729,D2,NVDA,volatility,high_volatility,144,0.023237027110411652,0.029842629908514759,0.45833333333333331,0.55555555555555558,reportable,0.022279469343911042,-0.042979379433124132,0.50694444444444442,-0.048611111111111105
lstm,LSTM_63,1729,D2,NVDA,volatility,low_volatility,108,0.021040871250702132,0.027713385656136225,0.46296296296296297,0.5092592592592593,reportable,0.020075754895333569,-0.04807372676147259,0.45370370370370372,0.0092592592592592449
lstm,LSTM_63,1729,D2,NVDA,transition,transition,52,0.023963024347979416,0.030615913113066121,0.5,0.51923076923076927,reportable,0.024057880641101412,0.0039428366337448395,0.46153846153846156,0.038461538461538436
lstm,LSTM_63,1729,D2,NVDA,transition,stable,200,0.021862343664400891,0.028499994909586622,0.45000000000000001,0.54000000000000004,reportable,0.020627076604409714,-0.05988570671847393,0.48999999999999999,-0.03999999999999998
lstm,LSTM_63,2718,D2,NVDA,trend,negative_trend,2,0.02499880117244295,0.026832658282519285,0.5,1,descriptive_low_n,0.024336179130442649,-0.027227858508462877,0,0.5
lstm,LSTM_63,2718,D2,NVDA,trend,positive_trend,250,0.02178384597185928,0.02841853763790252,0.48399999999999999,0.53200000000000003,reportable,0.021311011023833322,-0.022187354109908686,0.48799999999999999,-0.0040000000000000036
lstm,LSTM_63,2718,D2,NVDA,volatility,high_volatility,144,0.022806693975730805,0.029291749202360367,0.49305555555555558,0.55555555555555558,reportable,0.022279469343911042,-0.023664146738928249,0.50694444444444442,-0.01388888888888884
lstm,LSTM_63,2718,D2,NVDA,volatility,low_volatility,108,0.02047958484078213,0.027180868339449452,0.47222222222222221,0.5092592592592593,reportable,0.020075754895333569,-0.020115305628802371,0.45370370370370372,0.01851851851851849
lstm,LSTM_63,2718,D2,NVDA,transition,transition,52,0.02480643640874125,0.031295686349140837,0.46153846153846156,0.51923076923076927,reportable,0.024057880641101412,-0.031114784332289647,0.46153846153846156,0
lstm,LSTM_63,2718,D2,NVDA,transition,stable,200,0.021030122010275799,0.02760556685696889,0.48999999999999999,0.54000000000000004,reportable,0.020627076604409714,-0.019539628110942342,0.48999999999999999,0
lstm,LSTM_63,31415,D2,NVDA,trend,negative_trend,2,0.022469281562335998,0.024135460633042664,0.5,1,descriptive_low_n,0.024336179130442649,0.076712846256597023,0,0.5
lstm,LSTM_63,31415,D2,NVDA,trend,positive_trend,250,0.021680841755633437,0.028280702113153845,0.5,0.53200000000000003,reportable,0.021311011023833322,-0.017353974027159547,0.48799999999999999,0.012000000000000011
lstm,LSTM_63,31415,D2,NVDA,volatility,high_volatility,144,0.022446515860291685,0.028859313706077031,0.52083333333333337,0.55555555555555558,reportable,0.022279469343911042,-0.0074977780575504749,0.50694444444444442,0.013888888888888951
lstm,LSTM_63,31415,D2,NVDA,volatility,low_volatility,108,0.020674543686583592,0.027417001131162196,0.47222222222222221,0.5092592592592593,reportable,0.020075754895333569,-0.029826464527578311,0.45370370370370372,0.01851851851851849
lstm,LSTM_63,31415,D2,NVDA,transition,transition,52,0.024212487076293625,0.030888790189243353,0.5,0.51923076923076927,reportable,0.024057880641101412,-0.0064264362060255653,0.46153846153846156,0.038461538461538436
lstm,LSTM_63,31415,D2,NVDA,transition,stable,200,0.021030498370328811,0.027522760239182896,0.5,0.54000000000000004,reportable,0.020627076604409714,-0.019557874034018541,0.48999999999999999,0.010000000000000009
lstm,LSTM_21,1729,D3,AAPL,trend,negative_trend,196,0.018376383665893614,0.023400849822495434,0.48469387755102039,0.48979591836734693,reportable,0.018004695023122855,-0.02064398437704229,0.5,-0.015306122448979609
lstm,LSTM_21,1729,D3,AAPL,trend,positive_trend,55,0.015865913278649134,0.020280791742128094,0.43636363636363634,0.40000000000000002,reportable,0.015062561618059524,-0.053334331899191456,0.54545454545454541,-0.10909090909090907
lstm,LSTM_21,1729,D3,AAPL,volatility,high_volatility,251,0.017826280592991437,0.022753803906506505,0.47410358565737054,0.47011952191235062,reportable,0.017360004436355988,-0.026859218748755298,0.50996015936254979,-0.035856573705179251
lstm,LSTM_21,1729,D3,AAPL,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,1729,D3,AAPL,transition,transition,57,0.019011546253372699,0.024304423671289783,0.49122807017543857,0.54385964912280704,reportable,0.018209435665665723,-0.044049173320586332,0.50877192982456143,-0.017543859649122862
lstm,LSTM_21,1729,D3,AAPL,transition,stable,194,0.017478032435044366,0.022277704641766361,0.46907216494845361,0.4484536082474227,reportable,0.017110429281352615,-0.021484157273153448,0.51030927835051543,-0.04123711340206182
lstm,LSTM_21,2718,D3,AAPL,trend,negative_trend,196,0.019696974988133331,0.024840122034511112,0.50510204081632648,0.48979591836734693,reportable,0.018004695023122855,-0.093991037495338547,0.5,0.0051020408163264808
lstm,LSTM_21,2718,D3,AAPL,trend,positive_trend,55,0.017616589912307381,0.022485882550539311,0.41818181818181815,0.40000000000000002,reportable,0.015062561618059524,-0.16956135078549051,0.54545454545454541,-0.12727272727272726
lstm,LSTM_21,2718,D3,AAPL,volatility,high_volatility,251,0.019241113716538,0.024343739115200033,0.48605577689243029,0.47011952191235062,reportable,0.017360004436355988,-0.10835880181243041,0.50996015936254979,-0.023904382470119501
lstm,LSTM_21,2718,D3,AAPL,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,2718,D3,AAPL,transition,transition,57,0.020594863988513918,0.026933273842577512,0.50877192982456143,0.54385964912280704,reportable,0.018209435665665723,-0.13099957443195076,0.50877192982456143,0
lstm,LSTM_21,2718,D3,AAPL,transition,stable,194,0.018843362347967758,0.023528788627321592,0.47938144329896909,0.4484536082474227,reportable,0.017110429281352615,-0.10127934478556533,0.51030927835051543,-0.030927835051546337
lstm,LSTM_21,31415,D3,AAPL,trend,negative_trend,196,0.01886553524949108,0.023909928722886643,0.47448979591836737,0.48979591836734693,reportable,0.018004695023122855,-0.047811985999355988,0.5,-0.025510204081632626
lstm,LSTM_21,31415,D3,AAPL,trend,positive_trend,55,0.015768763827964574,0.020908016753067707,0.45454545454545453,0.40000000000000002,reportable,0.015062561618059524,-0.046884602221864746,0.54545454545454541,-0.090909090909090884
lstm,LSTM_21,31415,D3,AAPL,volatility,high_volatility,251,0.018186959838399613,0.023285272570613632,0.47011952191235062,0.47011952191235062,reportable,0.017360004436355988,-0.047635667667905945,0.50996015936254979,-0.039840637450199168
lstm,LSTM_21,31415,D3,AAPL,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,31415,D3,AAPL,transition,transition,57,0.019993653352314324,0.024790871328175985,0.43859649122807015,0.54385964912280704,reportable,0.018209435665665723,-0.097983140137219094,0.50877192982456143,-0.07017543859649128
lstm,LSTM_21,31415,D3,AAPL,transition,stable,194,0.017656127208022614,0.022824036369452155,0.47938144329896909,0.4484536082474227,reportable,0.017110429281352615,-0.031892708107838841,0.51030927835051543,-0.030927835051546337
lstm,LSTM_21,1729,D3,MSFT,trend,negative_trend,196,0.019622413466082275,0.025119339084668256,0.51530612244897955,0.48979591836734693,reportable,0.018361954676141084,-0.068645131314858832,0.5,0.015306122448979553
lstm,LSTM_21,1729,D3,MSFT,trend,positive_trend,55,0.017169168918086442,0.022305703527260686,0.41818181818181815,0.36363636363636365,reportable,0.012996384342565779,-0.32107272803974807,0.52727272727272723,-0.10909090909090907
lstm,LSTM_21,1729,D3,MSFT,volatility,high_volatility,251,0.019084849919708689,0.024530431297293393,0.49402390438247012,0.46215139442231074,reportable,0.017186232093086729,-0.1104731866960933,0.50597609561752988,-0.01195219123505975
lstm,LSTM_21,1729,D3,MSFT,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,1729,D3,MSFT,transition,transition,57,0.02014779572054292,0.025170425237223789,0.47368421052631576,0.50877192982456143,reportable,0.018201322357462277,-0.10694131584800037,0.52631578947368418,-0.052631578947368418
lstm,LSTM_21,1729,D3,MSFT,transition,stable,194,0.018772541101937802,0.02433919344549126,0.5,0.4484536082474227,reportable,0.016887983922625877,-0.11159160193106699,0.5,0
lstm,LSTM_21,2718,D3,MSFT,trend,negative_trend,196,0.01995748796129022,0.025054350334353662,0.48469387755102039,0.48979591836734693,reportable,0.018361954676141084,-0.086893433367544404,0.5,-0.015306122448979609
lstm,LSTM_21,2718,D3,MSFT,trend,positive_trend,55,0.015985221212534217,0.021000781724573554,0.45454545454545453,0.36363636363636365,reportable,0.012996384342565779,-0.22997449068810583,0.52727272727272723,-0.072727272727272696
lstm,LSTM_21,2718,D3,MSFT,volatility,high_volatility,251,0.019087070944630538,0.024224219719031489,0.47808764940239046,0.46215139442231074,reportable,0.017186232093086729,-0.11060241949766492,0.50597609561752988,-0.027888446215139417
lstm,LSTM_21,2718,D3,MSFT,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,2718,D3,MSFT,transition,transition,57,0.021764784827775115,0.026950298875323665,0.45614035087719296,0.50877192982456143,reportable,0.018201322357462277,-0.19578041640759514,0.52631578947368418,-0.070175438596491224
lstm,LSTM_21,2718,D3,MSFT,transition,stable,194,0.018300319958345794,0.023362876681967796,0.4845360824742268,0.4484536082474227,reportable,0.016887983922625877,-0.083629641181012904,0.5,-0.015463917525773196
lstm,LSTM_21,31415,D3,MSFT,trend,negative_trend,196,0.019474128724013755,0.024708572578928459,0.51530612244897955,0.48979591836734693,reportable,0.018361954676141084,-0.060569480073806803,0.5,0.015306122448979553
lstm,LSTM_21,31415,D3,MSFT,trend,positive_trend,55,0.015819664694798199,0.020569538131758248,0.50909090909090904,0.36363636363636365,reportable,0.012996384342565779,-0.2172358309676643,0.52727272727272723,-0.018181818181818188
lstm,LSTM_21,31415,D3,MSFT,volatility,high_volatility,251,0.018673349753468516,0.023863112441519264,0.51394422310756971,0.46215139442231074,reportable,0.017186232093086729,-0.086529592544021927,0.50597609561752988,0.0079681274900398336
lstm,LSTM_21,31415,D3,MSFT,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,31415,D3,MSFT,transition,transition,57,0.021692922675247289,0.026693546192309819,0.49122807017543857,0.50877192982456143,reportable,0.018201322357462277,-0.1918322333516338,0.52631578947368418,-0.035087719298245612
lstm,LSTM_21,31415,D3,MSFT,transition,stable,194,0.017786155647585063,0.022965280126528868,0.52061855670103097,0.4484536082474227,reportable,0.016887983922625877,-0.05318407034695527,0.5,0.020618556701030966
lstm,LSTM_21,1729,D3,GOOGL,trend,negative_trend,196,0.020345630854975014,0.025813847566807283,0.5,0.47448979591836737,reportable,0.020068293172923479,-0.013819694563049545,0.52040816326530615,-0.020408163265306145
lstm,LSTM_21,1729,D3,GOOGL,trend,positive_trend,55,0.014896854493924963,0.020416492044337584,0.47272727272727272,0.36363636363636365,reportable,0.014087538845999751,-0.057449044632449819,0.49090909090909091,-0.018181818181818188
lstm,LSTM_21,1729,D3,GOOGL,volatility,high_volatility,251,0.019151675875462057,0.024732138666878994,0.49402390438247012,0.45019920318725098,reportable,0.018757769316426243,-0.020999648326566644,0.51394422310756971,-0.019920318725099584
lstm,LSTM_21,1729,D3,GOOGL,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,1729,D3,GOOGL,transition,transition,57,0.019400816664725852,0.024196141715993495,0.49122807017543857,0.49122807017543857,reportable,0.017983269352253469,-0.078825895598052087,0.49122807017543857,0
lstm,LSTM_21,1729,D3,GOOGL,transition,stable,194,0.019078474715729914,0.024887428287020216,0.49484536082474229,0.43814432989690721,reportable,0.018985328584250206,-0.0049062164537398978,0.52061855670103097,-0.025773195876288679
lstm,LSTM_21,2718,D3,GOOGL,trend,negative_trend,196,0.020557821771785147,0.026181982993396798,0.5,0.47448979591836737,reportable,0.020068293172923479,-0.024393135711319403,0.52040816326530615,-0.020408163265306145
lstm,LSTM_21,2718,D3,GOOGL,trend,positive_trend,55,0.015559715325831327,0.020995059481112032,0.43636363636363634,0.36363636363636365,reportable,0.014087538845999751,-0.10450203516206158,0.49090909090909091,-0.054545454545454564
lstm,LSTM_21,2718,D3,GOOGL,volatility,high_volatility,251,0.019462619164106017,0.025137141810863628,0.48605577689243029,0.45019920318725098,reportable,0.018757769316426243,-0.037576421577086627,0.51394422310756971,-0.027888446215139417
lstm,LSTM_21,2718,D3,GOOGL,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,2718,D3,GOOGL,transition,transition,57,0.018947681018115205,0.024219303718105198,0.49122807017543857,0.49122807017543857,reportable,0.017983269352253469,-0.053628272310834557,0.49122807017543857,0
lstm,LSTM_21,2718,D3,GOOGL,transition,stable,194,0.019613915423495071,0.025400512837349239,0.4845360824742268,0.43814432989690721,reportable,0.018985328584250206,-0.033109084020085167,0.52061855670103097,-0.036082474226804162
lstm,LSTM_21,31415,D3,GOOGL,trend,negative_trend,196,0.020710440651944363,0.026547114860596792,0.48979591836734693,0.47448979591836737,reportable,0.020068293172923479,-0.031998111323552125,0.52040816326530615,-0.030612244897959218
lstm,LSTM_21,31415,D3,GOOGL,trend,positive_trend,55,0.015421463290485793,0.02100562902039586,0.43636363636363634,0.36363636363636365,reportable,0.014087538845999751,-0.094688253148265122,0.49090909090909091,-0.054545454545454564
lstm,LSTM_21,31415,D3,GOOGL,volatility,high_volatility,251,0.019551501389473362,0.025436341056696159,0.47808764940239046,0.45019920318725098,reportable,0.018757769316426243,-0.04231484350071657,0.51394422310756971,-0.035856573705179251
lstm,LSTM_21,31415,D3,GOOGL,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,31415,D3,GOOGL,transition,transition,57,0.019589697083714445,0.02497761673258465,0.49122807017543857,0.49122807017543857,reportable,0.017983269352253469,-0.089329014652148153,0.49122807017543857,0
lstm,LSTM_21,31415,D3,GOOGL,transition,stable,194,0.019540278943227272,0.025569556720272626,0.47422680412371132,0.43814432989690721,reportable,0.018985328584250206,-0.029230484819601221,0.52061855670103097,-0.046391752577319645
lstm,LSTM_21,1729,D3,NVDA,trend,negative_trend,196,0.033414947325312382,0.041726091465603236,0.48469387755102039,0.50510204081632648,reportable,0.032799896831423592,-0.018751598428795813,0.5714285714285714,-0.086734693877551006
lstm,LSTM_21,1729,D3,NVDA,trend,positive_trend,55,0.030466747938046733,0.038790201570608446,0.49090909090909091,0.41818181818181815,reportable,0.029304358621432804,-0.03966608966366425,0.50909090909090904,-0.018181818181818132
lstm,LSTM_21,1729,D3,NVDA,volatility,high_volatility,251,0.032768927539258162,0.041100714922246206,0.48605577689243029,0.48605577689243029,reportable,0.032033942243577009,-0.022943953950236073,0.55776892430278879,-0.071713147410358502
lstm,LSTM_21,1729,D3,NVDA,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,1729,D3,NVDA,transition,transition,57,0.034431365838960899,0.043257413574953746,0.47368421052631576,0.54385964912280704,reportable,0.032329553570205782,-0.065012103065106963,0.47368421052631576,0
lstm,LSTM_21,1729,D3,NVDA,transition,stable,194,0.032280479172850651,0.040445192792410926,0.48969072164948452,0.46907216494845361,reportable,0.031947087369258241,-0.010435749579888798,0.58247422680412375,-0.092783505154639234
lstm,LSTM_21,2718,D3,NVDA,trend,negative_trend,196,0.033836164294472698,0.041902205902043736,0.48979591836734693,0.50510204081632648,reportable,0.032799896831423592,-0.031593619588959232,0.5714285714285714,-0.081632653061224469
lstm,LSTM_21,2718,D3,NVDA,trend,positive_trend,55,0.030866139984973295,0.040266559695823968,0.49090909090909091,0.41818181818181815,reportable,0.029304358621432804,-0.053295190101796841,0.50909090909090904,-0.018181818181818132
lstm,LSTM_21,2718,D3,NVDA,volatility,high_volatility,251,0.033185362154940959,0.041549306526887493,0.49003984063745021,0.48605577689243029,reportable,0.032033942243577009,-0.035943746873515536,0.55776892430278879,-0.067729083665338585
lstm,LSTM_21,2718,D3,NVDA,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,2718,D3,NVDA,transition,transition,57,0.034903870155008017,0.043206064817062066,0.42105263157894735,0.54385964912280704,reportable,0.032329553570205782,-0.079627347133387927,0.47368421052631576,-0.052631578947368418
lstm,LSTM_21,2718,D3,NVDA,transition,stable,194,0.032680439701312999,0.041049819680250996,0.51030927835051543,0.46907216494845361,reportable,0.031947087369258241,-0.022955217280948181,0.58247422680412375,-0.072164948453608324
lstm,LSTM_21,31415,D3,NVDA,trend,negative_trend,196,0.03428869946524072,0.04212978155780453,0.49489795918367346,0.50510204081632648,reportable,0.032799896831423592,-0.045390466972164312,0.5714285714285714,-0.076530612244897933
lstm,LSTM_21,31415,D3,NVDA,trend,positive_trend,55,0.030186148269988802,0.039015278073595956,0.50909090909090904,0.41818181818181815,reportable,0.029304358621432804,-0.030090733598621355,0.50909090909090904,0
lstm,LSTM_21,31415,D3,NVDA,volatility,high_volatility,251,0.033389734063890696,0.041467338494637164,0.49800796812749004,0.48605577689243029,reportable,0.032033942243577009,-0.042323601947104494,0.55776892430278879,-0.059760956175298752
lstm,LSTM_21,31415,D3,NVDA,volatility,low_volatility,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,31415,D3,NVDA,transition,transition,57,0.035140355122236157,0.043185568050336298,0.49122807017543857,0.54385964912280704,reportable,0.032329553570205782,-0.086942170294016963,0.47368421052631576,0.017543859649122806
lstm,LSTM_21,31415,D3,NVDA,transition,stable,194,0.032875376330253114,0.040948796491302827,0.5,0.46907216494845361,reportable,0.031947087369258241,-0.02905707647978395,0.58247422680412375,-0.082474226804123751
lstm,LSTM_63,1729,D4,AAPL,trend,negative_trend,53,0.0096450446884859542,0.012397759015417946,0.62264150943396224,0.62264150943396224,reportable,0.010492038078540435,0.080727250865287314,0.50943396226415094,0.1132075471698113
lstm,LSTM_63,1729,D4,AAPL,trend,positive_trend,197,0.010019443143561711,0.013042167562052204,0.49746192893401014,0.54314720812182737,reportable,0.0096562661282152649,-0.037610501877662239,0.49746192893401014,0
lstm,LSTM_63,1729,D4,AAPL,volatility,high_volatility,135,0.010555581108630212,0.013488476376488496,0.51111111111111107,0.59259259259259256,reportable,0.010520003799676225,-0.0033818722532288348,0.49629629629629629,0.014814814814814781
lstm,LSTM_63,1729,D4,AAPL,volatility,low_volatility,115,0.0092175149400550768,0.012191908555422242,0.53913043478260869,0.52173913043478259,reportable,0.0090274950649109585,-0.021049014569136437,0.5043478260869565,0.034782608695652195
lstm,LSTM_63,1729,D4,AAPL,transition,transition,3,0.0068256666359570659,0.010111880028085905,0.66666666666666663,0.66666666666666663,descriptive_low_n,0.0060244155246354002,-0.13300063849267074,0.66666666666666663,0
lstm,LSTM_63,1729,D4,AAPL,transition,stable,247,0.0099778974407430821,0.012938489937812183,0.52226720647773284,0.5587044534412956,reportable,0.009879713355656454,-0.0099379487594561944,0.49797570850202427,0.024291497975708565
lstm,LSTM_63,2718,D4,AAPL,trend,negative_trend,53,0.010429271190985259,0.012934135121496345,0.62264150943396224,0.62264150943396224,reportable,0.010492038078540435,0.0059823350892668214,0.50943396226415094,0.1132075471698113
lstm,LSTM_63,2718,D4,AAPL,trend,positive_trend,197,0.0097806806907887057,0.012951984373771016,0.51269035532994922,0.54314720812182737,reportable,0.0096562661282152649,-0.012884334474782655,0.49746192893401014,0.015228426395939076
lstm,LSTM_63,2718,D4,AAPL,volatility,high_volatility,135,0.010654180254724236,0.013647910779930822,0.52592592592592591,0.59259259259259256,reportable,0.010520003799676225,-0.012754411272374311,0.49629629629629629,0.029629629629629617
lstm,LSTM_63,2718,D4,AAPL,volatility,low_volatility,115,0.0090541837810419329,0.012075180437365558,0.54782608695652169,0.52173913043478259,reportable,0.0090274950649109585,-0.0029563811377433247,0.5043478260869565,0.043478260869565188
lstm,LSTM_63,2718,D4,AAPL,transition,transition,3,0.0061361713620112987,0.0092559262174508952,0.33333333333333331,0.66666666666666663,descriptive_low_n,0.0060244155246354002,-0.018550486253628984,0.66666666666666663,-0.33333333333333331
lstm,LSTM_63,2718,D4,AAPL,transition,stable,247,0.0099641172272127952,0.012986596914501764,0.53846153846153844,0.5587044534412956,reportable,0.009879713355656454,-0.0085431498382508853,0.49797570850202427,0.040485829959514164
lstm,LSTM_63,31415,D4,AAPL,trend,negative_trend,53,0.01098379560732465,0.013551483066136032,0.58490566037735847,0.62264150943396224,reportable,0.010492038078540435,-0.046869590550764118,0.50943396226415094,0.07547169811320753
lstm,LSTM_63,31415,D4,AAPL,trend,positive_trend,197,0.010478179150001562,0.013841634929309003,0.49238578680203043,0.54314720812182737,reportable,0.0096562661282152649,-0.085117063974106566,0.49746192893401014,-0.0050761421319797106
lstm,LSTM_63,31415,D4,AAPL,volatility,high_volatility,135,0.01151827922312181,0.014752312127169478,0.52592592592592591,0.59259259259259256,reportable,0.010520003799676225,-0.094893066813940719,0.49629629629629629,0.029629629629629617
lstm,LSTM_63,31415,D4,AAPL,volatility,low_volatility,115,0.0094902153444962577,0.012544292104731458,0.4956521739130435,0.52173913043478259,reportable,0.0090274950649109585,-0.051256774582336906,0.5043478260869565,-0.0086956521739129933
lstm,LSTM_63,31415,D4,AAPL,transition,transition,3,0.0075490973709361336,0.0092032128317704517,0.33333333333333331,0.66666666666666663,descriptive_low_n,0.0060244155246354002,-0.25308377884392486,0.66666666666666663,-0.33333333333333331
lstm,LSTM_63,31415,D4,AAPL,transition,stable,247,0.010622247642209334,0.013826917990534085,0.51417004048582993,0.5587044534412956,reportable,0.009879713355656454,-0.075157472673815562,0.49797570850202427,0.016194331983805654
lstm,LSTM_63,1729,D4,MSFT,trend,negative_trend,53,0.011830750504266843,0.01506660883362214,0.56603773584905659,0.67924528301886788,reportable,0.012183776826479659,0.028975113976609124,0.52830188679245282,0.037735849056603765
lstm,LSTM_63,1729,D4,MSFT,trend,positive_trend,197,0.012345315593653297,0.016241397949537092,0.51776649746192893,0.51776649746192893,reportable,0.012022311730738418,-0.026867034406455215,0.51269035532994922,0.0050761421319797106
lstm,LSTM_63,1729,D4,MSFT,volatility,high_volatility,135,0.013056660815207453,0.01681057120076258,0.48888888888888887,0.55555555555555558,reportable,0.012719398997786154,-0.026515546644931831,0.51851851851851849,-0.029629629629629617
lstm,LSTM_63,1729,D4,MSFT,volatility,low_volatility,115,0.011273110770633353,0.014991600427525611,0.57391304347826089,0.54782608695652169,reportable,0.011278406243980521,0.00046952319615145566,0.5130434782608696,0.060869565217391286
lstm,LSTM_63,1729,D4,MSFT,transition,transition,3,0.0075204018723530669,0.009864658324312282,1,0,descriptive_low_n,0.0087414079876306002,0.13968071470926646,0.33333333333333331,0.66666666666666674
lstm,LSTM_63,1729,D4,MSFT,transition,stable,247,0.012293505032626651,0.016059663705686743,0.52226720647773284,0.5587044534412956,reportable,0.012096807120631574,-0.016260316464796976,0.51821862348178138,0.0040485829959514552
lstm,LSTM_63,2718,D4,MSFT,trend,negative_trend,53,0.011929249226409385,0.015308405597693109,0.54716981132075471,0.67924528301886788,reportable,0.012183776826479659,0.0208906978267277,0.52830188679245282,0.018867924528301883
lstm,LSTM_63,2718,D4,MSFT,trend,positive_trend,197,0.012074179868341072,0.016012826198902048,0.52791878172588835,0.51776649746192893,reportable,0.012022311730738418,-0.004314323132217357,0.51269035532994922,0.015228426395939132
lstm,LSTM_63,2718,D4,MSFT,volatility,high_volatility,135,0.012870747943790447,0.016458509549835021,0.48148148148148145,0.55555555555555558,reportable,0.012719398997786154,-0.011899064258510617,0.51851851851851849,-0.037037037037037035
lstm,LSTM_63,2718,D4,MSFT,volatility,low_volatility,115,0.011072284092618939,0.015141119442950032,0.59130434782608698,0.54782608695652169,reportable,0.011278406243980521,0.018275822567713762,0.5130434782608696,0.078260869565217384
lstm,LSTM_63,2718,D4,MSFT,transition,transition,3,0.0098831355791849321,0.011481190821178927,0.33333333333333331,0,descriptive_low_n,0.0087414079876306002,-0.13061140644275127,0.33333333333333331,0
lstm,LSTM_63,2718,D4,MSFT,transition,stable,247,0.012069693264475037,0.015911933937329606,0.53441295546558709,0.5587044534412956,reportable,0.012096807120631574,0.0022414060078954634,0.51821862348178138,0.01619433198380571
lstm,LSTM_63,31415,D4,MSFT,trend,negative_trend,53,0.012381515195638251,0.015634967359626082,0.56603773584905659,0.67924528301886788,reportable,0.012183776826479659,-0.016229644713192437,0.52830188679245282,0.037735849056603765
lstm,LSTM_63,31415,D4,MSFT,trend,positive_trend,197,0.01210016437589183,0.016078959143625563,0.54314720812182737,0.51776649746192893,reportable,0.012022311730738418,-0.0064756801268395225,0.51269035532994922,0.030456852791878153
lstm,LSTM_63,31415,D4,MSFT,volatility,high_volatility,135,0.013089322124133098,0.016945858867797321,0.48148148148148145,0.55555555555555558,reportable,0.012719398997786154,-0.029083380937364289,0.51851851851851849,-0.037037037037037035
lstm,LSTM_63,31415,D4,MSFT,volatility,low_volatility,115,0.01106864522314391,0.014779558607664856,0.62608695652173918,0.54782608695652169,reportable,0.011278406243980521,0.01859846296532941,0.5130434782608696,0.11304347826086958
lstm,LSTM_63,31415,D4,MSFT,transition,transition,3,0.0061527236274443661,0.0085023093502077946,0.66666666666666663,0,descriptive_low_n,0.0087414079876306002,0.29614043456721317,0.33333333333333331,0.33333333333333331
lstm,LSTM_63,31415,D4,MSFT,transition,stable,247,0.012232771322012894,0.016055330150797985,0.54655870445344135,0.5587044534412956,reportable,0.012096807120631574,-0.01123967672010151,0.51821862348178138,0.028340080971659964
lstm,LSTM_63,1729,D4,GOOGL,trend,negative_trend,53,0.012664076199159267,0.019768109995449531,0.64150943396226412,0.62264150943396224,reportable,0.01376380905651913,0.079900327942938332,0.43396226415094341,0.20754716981132071
lstm,LSTM_63,1729,D4,GOOGL,trend,positive_trend,197,0.014073284528450412,0.019118722507147856,0.56345177664974622,0.52284263959390864,reportable,0.013940223535464903,-0.0095451118590021977,0.52284263959390864,0.040609137055837574
lstm,LSTM_63,1729,D4,GOOGL,volatility,high_volatility,135,0.015827174426906284,0.02187330907257504,0.54814814814814816,0.57037037037037042,reportable,0.015679415496686517,-0.0094237524511671111,0.52592592592592591,0.022222222222222254
lstm,LSTM_63,1729,D4,GOOGL,volatility,low_volatility,115,0.011364909069807168,0.015640013857227665,0.61739130434782608,0.5130434782608696,reportable,0.01181725934286452,0.038278780208922947,0.47826086956521741,0.13913043478260867
lstm,LSTM_63,1729,D4,GOOGL,transition,transition,3,0.010672243146901133,0.012800550443369191,1,0.33333333333333331,descriptive_low_n,0.011960618653699502,0.10771813265694785,0.66666666666666663,0.33333333333333337
lstm,LSTM_63,1729,D4,GOOGL,transition,stable,247,0.013812211988742789,0.019323394632784149,0.5748987854251012,0.54655870445344135,reportable,0.013926413200489884,0.0082003319952532738,0.50202429149797567,0.072874493927125528
lstm,LSTM_63,2718,D4,GOOGL,trend,negative_trend,53,0.013186464640649105,0.019796019873143889,0.60377358490566035,0.62264150943396224,reportable,0.01376380905651913,0.041946558071188078,0.43396226415094341,0.16981132075471694
lstm,LSTM_63,2718,D4,GOOGL,trend,positive_trend,197,0.013874457143359357,0.018772755741801001,0.54822335025380708,0.52284263959390864,reportable,0.013940223535464903,0.0047177430073651605,0.52284263959390864,0.025380710659898442
lstm,LSTM_63,2718,D4,GOOGL,volatility,high_volatility,135,0.015521487417579256,0.021366586042232336,0.562962962962963,0.57037037037037042,reportable,0.015679415496686517,0.010072319286432263,0.52592592592592591,0.03703703703703709
lstm,LSTM_63,2718,D4,GOOGL,volatility,low_volatility,115,0.011623912015852144,0.015760187878121404,0.55652173913043479,0.5130434782608696,reportable,0.01181725934286452,0.016361435541238478,0.47826086956521741,0.078260869565217384
